,Unnamed: 0,ID,price,local,areas,bedrooms,parking-spaces,bathrooms,cep
1647,1647,2542546811,150000.0,"Avenida Dom Pedro I, Centro",46.0,,1.0,1.0,58013-130
1648,1648,2635236211,745000.0,"Avenida Antônio Lira, Tambaú",50.0,2.0,1.0,,58039-010
1649,1649,2619892125,400000.0,"Avenida Adolfo Loureiro França, Cabo Branco",55.0,2.0,1.0,,
1650,1650,2563552476,225000.0,"Avenida Júlia Freire, Expedicionários",47.0,,,1.0,
1651,1651,2620037844,310000.0,"Avenida Marechal Hermes da Fonseca, Bessa",70.0,3.0,1.0,,58036-002
1652,1652,2594287967,1450000.0,"Rua Bacharel José de Oliveira Curchatuz, Aeroclube",136.0,3.0,,,58036-460
1653,1653,2560673315,330000.0,"Rua Bancário Sérgio Guerra, Anatólia",74.0,3.0,1.0,,58052-170
1654,1654,2599174654,420000.0,"Avenida Presidente Café Filho, Bessa",58.0,2.0,1.0,,58035-200
1655,1655,2618067693,250000.0,"Avenida Nabuco de Assis, Expedicionários",60.0,2.0,1.0,,
1656,1656,2607517775,217900.0,"Rua Bancário Antônio Jacinto de Souza, Bancários",63.0,3.0,1.0,,58052-170
1657,1657,2562223391,160000.0,"João Paulo II, João Pessoa",70.0,2.0,1.0,,
1658,1658,2621247893,350000.0,"Rua Sidney Clemente Dore, Tambaú",55.0,2.0,1.0,,58039-230
1659,1659,2636012772,748000.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",68.0,2.0,1.0,,58037-050
1660,1660,2611376427,230000.0,"Rua Julieta Marinho Marsicano, Bessa",66.0,3.0,2.0,,58102-337
1661,1661,2567176080,135000.0,"Gramame, João Pessoa",53.0,2.0,1.0,,
1662,1662,2623915131,781280.0,"Altiplano Cabo Branco, João Pessoa",92.0,3.0,2.0,,
1663,1663,2628409383,330000.0,"Rua Juiz Domingues Porto, Cruz das Armas",190.0,4.0,,,
1664,1664,2611806820,600000.0,"Avenida Amazonas, Estados",100.0,3.0,,,69305-420
1665,1665,2630443268,700000.0,"Avenida Acre, Estados",360.0,4.0,,,58030-330
1666,1666,2624576099,550000.0,"Rua Oceano Atlântico, Jardim Oceania",66.0,2.0,1.0,,58037-700
1667,1667,2638284658,550000.0,"Tambaú, João Pessoa",103.0,3.0,,,
1668,1668,2632912855,298990.0,"Avenida Presidente Epitácio Pessoa, Pedro Gondim",83.0,3.0,1.0,,
1669,1669,2623951029,1646000.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",204.0,4.0,,,
1670,1670,2595430757,1200000.0,"Rua Aderbal Maia Paiva, Portal do Sol",180.0,3.0,,,58046-010
1671,1671,2611729490,355000.0,"Rua da Imbiribeira, Bancários",74.0,3.0,2.0,,
1672,1672,2553504316,863422.0,"Jardim Oceania, João Pessoa",77.0,2.0,1.0,,
1673,1673,2632790336,160000.0,"José Américo de Almeida, João Pessoa",54.0,2.0,,1.0,58071-000
1674,1674,2627731608,160000.0,"Rua Coronel Joca Velho, Alto do Mateus",78.0,3.0,1.0,,58090-220
1675,1675,2555929937,400000.0,"Rua Juvenal Mário da Silva, Manaíra",60.0,1.0,,2.0,58038-142
1676,1676,2637404646,313100.0,"Rua Maria das Neves Cardoso de Souza, Bessa",72.0,3.0,1.0,,58035-170
1677,1677,2558551443,199000.0,"Rua Deputado José Mariz, Tambauzinho",27.0,1.0,,1.0,58042-006
1678,1678,2632502361,142900.0,"Rua João Lalis da Silva Pinto, Ernani Sátiro",42.0,2.0,1.0,,
1679,1679,2631388170,269990.0,"Avenida Maria Rosa, Manaíra",67.0,2.0,1.0,,58038-342
1680,1680,2612549373,460000.0,"Avenida Pombal, Manaíra",90.0,3.0,1.0,,58038-242
1681,1681,2634378622,379500.0,"Rua Irenaldo de Albuquerque Chaves, Aeroclube",50.0,2.0,1.0,,58036-440
1682,1682,2630064570,262130.0,"Cabo Branco, João Pessoa",17.0,1.0,,1.0,
1683,1683,2626420161,880000.0,"Rua da Aurora, Miramar",167.0,4.0,,,58043-270
1684,1684,2625880243,290000.0,"Avenida Campos Sales, Bessa",50.0,2.0,1.0,,58035-070
1685,1685,2625868067,699000.0,"Bancários, João Pessoa",126.0,3.0,,,
1686,1686,2584416485,140000.0,"Avenida Miguel Couto, Centro",14.0,,,1.0,84172-555
1687,1687,2593316828,550000.0,"Rua José Alves de Lima, Tambauzinho",149.0,2.0,,,
1688,1688,2567174737,170000.0,"Planalto Boa Esperança, João Pessoa",59.0,2.0,1.0,,58065-081
1689,1689,2592776709,1250000.0,"Avenida Hilton Souto Maior, Portal do Sol",250.0,3.0,,,58052-287
1690,1690,2628336056,223000.0,"Rua Roberto Paulo Moreira Coutinho, Portal do Sol",55.0,3.0,1.0,,58052-287
1691,1691,2628857779,650000.0,"Avenida Manoel Cavalcanti de Souza, Cabo Branco",64.0,2.0,2.0,,
1692,1692,2636453319,439000.0,"Avenida Cabo Branco, Cabo Branco",28.0,1.0,1.0,,58045-000
1693,1693,2609527080,269000.0,"Rua José Simões de Araújo, Bessa",33.0,1.0,1.0,,58035-070
1694,1694,2632791586,250000.0,"Portal do Sol, João Pessoa",54.0,2.0,,1.0,
1695,1695,2571239392,520000.0,"Brisamar, João Pessoa",100.0,3.0,,,58032-100
1696,1696,2627260773,155000.0,"Avenida Brasil, Cristo Redentor",155000.0,2.0,,,58070-390
1697,1697,2632036305,415000.0,"Rua Nossa Senhora dos Navegantes, Tambaú",27.0,1.0,,1.0,
1698,1698,2578083394,290000.0,"Rua Othília Barros de Medeiros, Jardim Oceania",54.0,2.0,1.0,,58035-070
1699,1699,85026593,1500000.0,"Avenida Cabo Branco, Cabo Branco",310.0,3.0,,,58045-000
1700,1700,2637357163,230000.0,"Rua Arquiteto Hermenegildo Di Lascio, Tambauzinho",65.0,2.0,1.0,,58041-110
1701,1701,2555596767,445000.0,"Jardim Oceania, João Pessoa",66.0,2.0,2.0,,
1702,1702,2600713701,162000.0,"Avenida Engenheiro Agrônomo Álvaro Ferreira, Cristo Redentor",46.0,2.0,1.0,,58080-150
1703,1703,2637945909,172140.0,"Avenida Desembargador Santos Estanislau, Oitizeiro",64.0,3.0,1.0,,58087-110
1704,1704,2602306481,900000.0,"Avenida Cabo Branco, Cabo Branco",67.0,2.0,1.0,,58045-000
1705,1705,2573777253,399000.0,"Jardim Oceania, João Pessoa",63.0,2.0,1.0,,
1706,1706,2625769956,3335000.0,"Avenida Adolfo Loureiro França, Cabo Branco",462.0,4.0,,,
1707,1707,2562356287,380000.0,"Rua Antônio Rabelo Júnior, Miramar",42.0,,1.0,1.0,58043-110
1708,1708,2631641541,598240.0,"Avenida Antônio Lira, Tambaú",33.0,1.0,1.0,,58039-010
1709,1709,2623951456,350000.0,"Avenida Maria Rosa, Manaíra",109.0,3.0,,,58038-342
1710,1710,2572772824,220000.0,"Avenida Senador Ruy Carneiro, Miramar",55.0,1.0,,2.0,58032-100
1711,1711,2636235655,2699000.0,"Avenida Governador Antônio da Silva Mariz, Portal do Sol",396.0,4.0,,,58046-005
1712,1712,2630409459,699000.0,"Rua Hermelinda Henriques de Araújo, Bancários",126.0,3.0,,,58051-085
1713,1713,2542545296,320000.0,"Rua Padre Pinto, Expedicionários",62.0,2.0,2.0,,
1714,1714,2618842666,360000.0,"Praça José Tomás de Souza, Jardim Oceania",27.0,1.0,1.0,,
1715,1715,2578753321,240000.0,"Rua Praia de Boa Viagem, José Américo de Almeida",95.0,2.0,1.0,,
1716,1716,2630029598,1170000.0,"Rua Doutor João Franca, Manaíra",250.0,4.0,,,
1717,1717,2624708817,257685.0,"Avenida Presidente José Linhares, Bessa",53.0,2.0,1.0,,
1718,1718,2629070478,159870.0,"Rua Eloy de Medeiros Costa, Jardim Cidade Universitária",41.0,2.0,1.0,,58052-430
1719,1719,2579836514,480000.0,"Bessa, João Pessoa",58.0,2.0,2.0,,
1720,1720,2570017516,599000.0,"Avenida Campos Sales, Bessa",89.0,3.0,1.0,,58035-070
1721,1721,2567175408,130000.0,"Valentina de Figueiredo, João Pessoa",52.0,2.0,1.0,,58063-300
1722,1722,2635236211,745000.0,"Avenida Antônio Lira, Tambaú",50.0,2.0,1.0,,58039-010
1723,1723,2619892125,400000.0,"Avenida Adolfo Loureiro França, Cabo Branco",55.0,2.0,1.0,,
1724,1724,2567176859,158000.0,"Cristo Redentor, João Pessoa",49.0,2.0,1.0,,
1725,1725,2622425220,549000.0,"Rua General Alfredo Floro Cantalice, Bancários",100.0,2.0,,,58051-120
1726,1726,2568647643,440000.0,"Pedro Gondim, João Pessoa",67.0,2.0,,2.0,58031-220
1727,1727,2563552476,225000.0,"Avenida Júlia Freire, Expedicionários",47.0,,,1.0,
1728,1728,2594287967,1450000.0,"Rua Bacharel José de Oliveira Curchatuz, Aeroclube",136.0,3.0,,,58036-460
1729,1729,2562769437,630860.0,"Rua Artur Monteiro Paiva, Bessa",60.0,2.0,1.0,,
1730,1730,2582122899,125000.0,"Vila Antônia Machado, Mandacaru",63.0,2.0,1.0,,58027-773
1731,1731,2591051913,460000.0,"Rua Albertino Alfredo Araújo Filho, Jardim Oceania",72.0,3.0,1.0,,58035-070
1732,1732,2633612654,420000.0,"Rua Paulo Franca Marinho, Miramar",112.0,4.0,,,58032-090
1733,1733,2629760535,375000.0,"Rua Sidney Clemente Dore, Tambaú",28.0,1.0,1.0,,58039-230
1734,1734,2599174654,420000.0,"Avenida Presidente Café Filho, Bessa",58.0,2.0,1.0,,58035-200
1735,1735,2634268764,990000.0,"Rua Oceano Ártico, Jardim Oceania",95.0,3.0,1.0,,58037-700
1736,1736,2631902187,152390.0,"Rua São Miguel Arcanjo, João Paulo II",50.0,2.0,1.0,,58075-690
1737,1737,2629075819,1249460.0,"Avenida José Jardim, Estados",248.0,3.0,,,58030-330
1738,1738,2618936319,382654.0,"Bessa, João Pessoa",105.0,2.0,,,
1739,1739,2621247893,350000.0,"Rua Sidney Clemente Dore, Tambaú",55.0,2.0,1.0,,58039-230
1740,1740,2625284865,449000.0,"Rodovia BR-230, Cabo Branco",83.0,3.0,1.0,,
1741,1741,2615762216,2000000.0,"Rua Tabelião Público Joaquim da Silva Ramos, Altiplano Cabo Branco",450.0,4.0,,,
1742,1742,2636012772,748000.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",68.0,2.0,1.0,,58037-050
1743,1743,2611376427,230000.0,"Rua Julieta Marinho Marsicano, Bessa",66.0,3.0,2.0,,58102-337
1744,1744,2599926576,4900000.0,"Tambaú, João Pessoa",210.0,,,,
1745,1745,2558876893,155990.0,"Rua João Jorge Benício, Mangabeira",52.0,2.0,1.0,,58074-083
1746,1746,2627703683,190000.0,"Cristo Redentor, João Pessoa",61.0,3.0,1.0,,
1747,1747,2627714698,695000.0,"Rua Professora Maria José Noronha Teixeira, Aeroclube",67.0,2.0,2.0,,
1748,1748,2629423904,380000.0,"Rua Vereador Gumercindo Barbosa Dunda, Bessa",90.0,2.0,1.0,,
1749,1749,2613295001,400000.0,"Tambaú, João Pessoa",116.0,3.0,,,
1750,1750,2631713285,575000.0,"Rua Sidney Clemente Dore, Tambaú",59.0,2.0,1.0,,58039-230
1751,1751,2623915131,781280.0,"Altiplano Cabo Branco, João Pessoa",92.0,3.0,2.0,,
1752,1752,2580201656,650000.0,"Avenida Infante Dom Henrique, Tambaú",116.0,3.0,,,58039-160
1753,1753,2608491635,858731.0,"Avenida Cabo Branco, Cabo Branco",69.0,2.0,2.0,,58045-000
1754,1754,2628409383,330000.0,"Rua Juiz Domingues Porto, Cruz das Armas",190.0,4.0,,,
1755,1755,2630443268,700000.0,"Avenida Acre, Estados",360.0,4.0,,,58030-330
1756,1756,2624638476,419526.0,"Avenida Almirante Tamandaré, Tambaú",22.0,1.0,1.0,,58039-010
1757,1757,2631972828,30000.0,"Praia do Sol, Barra de Gramame",450.0,,,,
1758,1758,2638282659,370000.0,"Rua Petrarca Grisi, Cristo Redentor",77.0,3.0,2.0,,58071-690
1759,1759,2624576099,550000.0,"Rua Oceano Atlântico, Jardim Oceania",66.0,2.0,1.0,,58037-700
1760,1760,2632793973,650000.0,"Cristo Redentor, João Pessoa",420.0,,,,
1761,1761,2638533568,259900.0,"Rua General Renato Ribeiro Morais, Estados",56.0,2.0,1.0,,58030-330
1762,1762,2511099984,503331.0,"Avenida Presidente Epitácio Pessoa, Tambaú",26.0,1.0,,1.0,58045-000
1763,1763,2559428525,220000.0,"Mangabeira, João Pessoa",89.0,2.0,1.0,,
1764,1764,2598954372,1098000.0,"Rua Antônio Rabelo Júnior, Miramar",154.0,3.0,,,58043-110
1765,1765,2623951029,1646000.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",204.0,4.0,,,
1766,1766,2621805442,900000.0,"Avenida Presidente Afonso Pena, Bessa",62.0,2.0,1.0,,58035-200
1767,1767,2611729490,355000.0,"Rua da Imbiribeira, Bancários",74.0,3.0,2.0,,
1768,1768,2624642527,410890.0,"Rua Huerta Ferreira de Melo, Jardim Oceania",54.0,2.0,1.0,,58037-050
1769,1769,2627731608,160000.0,"Rua Coronel Joca Velho, Alto do Mateus",78.0,3.0,1.0,,58090-220
1770,1770,2637441719,180000.0,"Rua Albertino Alfredo Araújo Filho, Jardim Oceania",60.0,2.0,1.0,,58035-070
1771,1771,2626471156,320000.0,"Avenida Esperança, Manaíra",60.0,2.0,1.0,,58038-130
1772,1772,2555929937,400000.0,"Rua Juvenal Mário da Silva, Manaíra",60.0,1.0,,2.0,58038-142
1773,1773,2637404646,313100.0,"Rua Maria das Neves Cardoso de Souza, Bessa",72.0,3.0,1.0,,58035-170
1774,1774,2638386327,620000.0,"Muçumagro, João Pessoa",120.0,3.0,,,
1775,1775,2636821718,320000.0,"Avenida Monsenhor Almeida, Jaguaribe",250.0,3.0,,,58011-000
1776,1776,2636433352,4521418.0,"Avenida João Cirilo da Silva, Altiplano Cabo Branco",510.0,5.0,,,
1777,1777,2558551443,199000.0,"Rua Deputado José Mariz, Tambauzinho",27.0,1.0,,1.0,58042-006
1778,1778,2629067854,468890.0,"Avenida Pombal, Manaíra",63.0,3.0,2.0,,58038-242
1779,1779,2574898656,210000.0,"Rua Rogério C. de Oliveira, Bancários",36.0,,,1.0,58051-400
1780,1780,2615920640,815900.0,"Avenida Cabo Branco, Cabo Branco",58.0,1.0,1.0,,58045-000
1781,1781,2625969631,379430.0,"Rua Evaldo Wanderley, Tambauzinho",61.0,2.0,2.0,,58042-060
1782,1782,2634723259,275000.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",18.0,1.0,,1.0,58037-050
1783,1783,2612549373,460000.0,"Avenida Pombal, Manaíra",90.0,3.0,1.0,,58038-242
1784,1784,2621966727,400000.0,"Rua Francisco Brandão, Manaíra",94.0,3.0,2.0,,58038-381
1785,1785,2632791916,1200000.0,"Tambiá, João Pessoa",220.0,4.0,,,58020-500
1786,1786,2630064570,262130.0,"Cabo Branco, João Pessoa",17.0,1.0,,1.0,
1787,1787,2626420161,880000.0,"Rua da Aurora, Miramar",167.0,4.0,,,58043-270
1788,1788,2625868067,699000.0,"Bancários, João Pessoa",126.0,3.0,,,
1789,1789,2584416485,140000.0,"Avenida Miguel Couto, Centro",14.0,,,1.0,84172-555
1790,1790,2630748273,297680.0,"Rua Poetisa Guiomar Travassos Chianca, Portal do Sol",78.0,3.0,1.0,,58052-287
1791,1791,2626936540,339900.0,"Avenida Campos Sales, Bessa",60.0,2.0,1.0,,58035-070
1792,1792,2577775103,130000.0,"Rua Adalberto Florentino de Castro, Valentina de Figueiredo",56.0,2.0,1.0,,58064-550
1793,1793,2626495313,500000.0,"Manaíra, João Pessoa",150.0,2.0,,,
1794,1794,2581411285,1500000.0,"Avenida Guanabara, Estados",478.0,6.0,,,58030-330
1795,1795,2582441588,367000.0,"Centro, João Pessoa",300.0,8.0,,,
1796,1796,2629895502,279000.0,"Aeroclube, João Pessoa",74.0,3.0,1.0,,
1797,1797,2576925190,485000.0,"Rua Professora Luzia Simões Bartolini, Aeroclube",112.0,3.0,,,
1798,1798,2621799510,410000.0,"Rua Doutor Gildemar Pereira de Macedo, Aeroclube",66.0,3.0,1.0,,58036-002
1799,1799,2585024010,1650000.0,"Altiplano Cabo Branco, João Pessoa",120.0,2.0,,,
1800,1800,2620915222,736000.0,"Rua Monteiro Lobato, Tambaú",61.0,2.0,1.0,,58045-000
1801,1801,2626064859,790000.0,"Avenida Tito Silva, Miramar",360.0,3.0,,,58043-110
1802,1802,2621562319,265000.0,"Praça Cleide Veronesi, Jardim Cidade Universitária",80.0,3.0,1.0,,
1803,1803,2609707343,540000.0,"Avenida Campos Sales, Bessa",69.0,2.0,1.0,,58035-070
1804,1804,2614003397,1000000.0,"Rua Doutor Agenor Lacet, João Agripino",133.0,3.0,,,58038-381
1805,1805,2601106955,240000.0,"Avenida Campos Sales, Jardim Oceania",33.0,1.0,1.0,,58035-070
1806,1806,2610052797,297807.0,"Avenida Antônio Lira, Tambaú",24.0,1.0,1.0,,58039-010
1807,1807,2621798686,1300000.0,"Avenida Esperança, Manaíra",248.0,4.0,,,58038-130
1808,1808,2615380109,480000.0,"Praça José Tomás de Souza, Jardim Oceania",112.0,3.0,,,
1809,1809,2615712890,190000.0,"Rua Coronel Antônio de Farias, José Américo de Almeida",57.0,2.0,1.0,,
1810,1810,2564580932,170000.0,"Mandacaru, João Pessoa",67.0,3.0,1.0,,
1811,1811,2608918890,299000.0,"Rua João Câncio, Manaíra",95.0,2.0,1.0,,
1812,1812,2625336860,165000.0,"Mangabeira, João Pessoa",50.0,2.0,1.0,,
1813,1813,2605524295,199000.0,"Rua Anastácio Camilo de Oliveira, Jardim Oceania",22.0,1.0,1.0,,58037-328
1814,1814,2608019591,830000.0,"Rua Arqueluze Pontes da Silva, João Paulo II",600.0,,17.0,,
1815,1815,2557878395,600000.0,"Rua Empresário João Rodrigues Alves, Jardim São Paulo",71.0,3.0,1.0,,58051-085
1816,1816,2571478857,469800.0,"Avenida Nego, Tambaú",50.0,2.0,1.0,,58039-010
1817,1817,2578472976,215000.0,"Água Fria, João Pessoa",79.0,3.0,1.0,,
1818,1818,2623285323,505000.0,"Praça José Tomás de Souza, Jardim Oceania",65.0,2.0,1.0,,
1819,1819,2637415305,285000.0,"Rua Doutor Ephigênio Barbosa da Silva, Jardim Cidade Universitária",109.0,2.0,,,
1820,1820,2603220486,145400.0,"Rua Aposentada Severina Xavier de Carvalho, Gramame",50.0,2.0,1.0,,58065-081
1821,1821,2637417934,370000.0,"Avenida Campos Sales, Bessa",54.0,2.0,1.0,,58035-070
1822,1822,2600939672,600000.0,"Rua Doutor Agrícola Montenegro, Miramar",130.0,4.0,,,
1823,1823,2632792186,330000.0,"Jardim Oceania, João Pessoa",57.0,2.0,,1.0,
1824,1824,2624572033,174900.0,"Cidade dos Colibris, João Pessoa",56.0,2.0,1.0,,58073-314
1825,1825,2631676773,450000.0,"Rua Norberto de Castro Nogueira, Jardim Oceania",85.0,3.0,1.0,,58037-050
1826,1826,2616487838,270000.0,"Rua Juvenal Mário da Silva, Manaíra",22.0,1.0,1.0,,58038-142
1827,1827,2571240879,1900000.0,"Rua Poeta Targino Teixeira, Altiplano Cabo Branco",256.0,3.0,,,58046-095
1828,1828,2627507896,450000.0,"Rua Silvino Chaves, Manaíra",110.0,3.0,,,58038-381
1829,1829,2553501288,631428.0,"Bessa, João Pessoa",60.0,2.0,1.0,,
1830,1830,2626211209,740000.0,"Rua Paulo Franca Marinho, Miramar",222.0,4.0,,,58032-090
1831,1831,2633439875,138000.0,"Industrias, João Pessoa",50.0,2.0,1.0,,
1832,1832,2555930518,2638519.0,"Rua da Aurora, Miramar",138.0,3.0,,,58043-270
1833,1833,2630337887,427858.0,"Rua Orlando Falcone de Oliveira, Portal do Sol",78.0,3.0,1.0,,58052-287
1834,1834,2584893577,300000.0,"Rua Alemanha, Cristo Redentor",100.0,3.0,,,58085-500
1835,1835,2638284059,896216.0,"Altiplano Cabo Branco, João Pessoa",92.0,3.0,3.0,,
1836,1836,2611760347,700000.0,"Avenida Presidente Epitácio Pessoa, Miramar",101.0,3.0,,,58032-090
1837,1837,2602893759,730000.0,"Avenida Presidente Epitácio Pessoa, Miramar",181.0,4.0,,,58032-090
1838,1838,2638725877,270000.0,"Treze de Maio, João Pessoa",54.0,2.0,,2.0,58025-060
1839,1839,2626466867,599900.0,"Avenida Adolfo Loureiro França, Cabo Branco",96.0,3.0,1.0,,
1840,1840,2504976572,809000.0,"Altiplano Cabo Branco, João Pessoa",92.0,3.0,2.0,,
1841,1841,2615427309,430000.0,"Rua Nossa Senhora dos Navegantes, Tambaú",44.0,1.0,,1.0,
1842,1842,2611849822,450000.0,"Rua José Patrício de Almeida, Bessa",65.0,2.0,1.0,,
1843,1843,2567173087,720983.0,"Estados, João Pessoa",104.0,3.0,,,
1844,1844,2628186366,750000.0,"Rua Deputado Napoleão Abdon da Nóbrega, Jardim Oceania",128.0,3.0,,,
1845,1845,2618602694,250000.0,"Praça Djalma Gomes da Fonseca, Bessa",31.0,1.0,1.0,,
1846,1846,2567171524,209000.0,"Portal do Sol, João Pessoa",51.0,1.0,2.0,,
1847,1847,2630064875,230000.0,"Jardim Oceania, João Pessoa",21.0,1.0,1.0,,
1848,1848,2633271172,530000.0,"Miramar, João Pessoa",60.0,2.0,1.0,,
1849,1849,2624458304,751000.0,"Ponta dos Seixas, João Pessoa",64.0,2.0,1.0,,58046-010
1850,1850,2637405487,3000000.0,"Rua Vanja Viana Sales, Aeroclube",1440.0,,,,
1851,1851,2574549009,592596.0,"Rua Fernando Luiz Henriques dos Santos, Jardim Oceania",57.0,2.0,1.0,,
1852,1852,2565967183,165000.0,"Rua Valdemar Naziazeno, Ernesto Geisel",48.0,2.0,1.0,,
1853,1853,2621383327,265000.0,"Avenida Campos Sales, Bessa",56.0,2.0,1.0,,58035-070
1854,1854,2520438691,450000.0,"Rua José Ramalho Brunet, Cabo Branco",45.0,1.0,1.0,,58046-095
1855,1855,2630334383,549670.0,"Rua Goiás, Estados",133.0,4.0,,,69305-410
1856,1856,2632794857,319000.0,"José Américo de Almeida, João Pessoa",75.0,3.0,,1.0,58071-000
1857,1857,2564888208,127999.0,"Gramame, João Pessoa",46.0,2.0,1.0,,
1858,1858,2624579132,140000.0,"Valentina de Figueiredo, João Pessoa",45.0,2.0,1.0,,58063-300
1859,1859,2454862874,1264000.0,"Rua Artur Monteiro Paiva, Bessa",120.0,2.0,,,
1860,1860,68459407,200000.0,"Rua Manoel Cândido Leite, Tambauzinho",72.0,2.0,1.0,,58042-006
1861,1861,2633537070,230000.0,"Rua Bancário Amaury de Sousa, Bancários",50.0,1.0,1.0,,58051-400
1862,1862,2582496377,450000.0,"Rua Doutor Ephigênio Barbosa da Silva, Jardim Cidade Universitária",128.0,3.0,,,
1863,1863,2633346518,1200000.0,"Jardim Oceania, João Pessoa",67.0,1.0,1.0,,
1864,1864,2601271192,160000.0,"Rua Antônio Luiz do Nascimento, Industrias",73.0,3.0,1.0,,58081-300
1865,1865,2576445234,230000.0,"Castelo Branco, João Pessoa",50.0,2.0,1.0,,
1866,1866,2636656182,235000.0,"Avenida Expedicionários, Expedicionários",50.0,2.0,1.0,,38405-040
1867,1867,2579376436,267400.0,"Rua Professora Nair Paiva dos Santos, Altiplano Cabo Branco",55.0,2.0,1.0,,
1868,1868,2576230368,345000.0,"Rua Napoleão Gomes Varela, Bessa",54.0,2.0,1.0,,58035-170
1869,1869,2629484662,394390.0,"Rua Bancário Amaury de Sousa, Bancários",126.0,3.0,,,58051-400
1870,1870,2507543075,720000.0,"Rua Poetisa Guiomar Travassos Chianca, Altiplano Cabo Branco",450.0,,,,
1871,1871,2627714699,630860.0,"Rua Artur Monteiro Paiva, Bessa",60.0,2.0,1.0,,
1872,1872,2612659585,850000.0,"Rua do Sol, Miramar",90.0,3.0,2.0,,58043-270
1873,1873,2567175727,150000.0,"João Paulo II, João Pessoa",58.0,2.0,1.0,,
1874,1874,2582472548,475000.0,"Rua Aluísio França, Manaíra",120.0,3.0,,,
1875,1875,2594527382,530000.0,"Avenida Sergipe, Estados",90.0,4.0,2.0,,58030-140
1876,1876,2633398762,698325.0,"Rua Poeta Luiz Raimundo Batista de Carvalho, Jardim Oceania",93.0,3.0,2.0,,58036-345
1877,1877,2583952300,6000000.0,"Avenida Governador Argemiro de Figueiredo, Bessa",885.0,,,2.0,58035-070
1878,1878,2634901659,650000.0,"Rua Joaquim Mesquita Filho, Jardim Oceania",180.0,3.0,,,58037-050
1879,1879,2631945467,208000.0,"Portal do Sol, João Pessoa",44.0,2.0,1.0,,
1880,1880,2631473778,195000.0,"Avenida Campos Sales, Bessa",32.0,1.0,,1.0,58035-070
1881,1881,2617892804,194990.0,"Rua Professor Fenelon Pinheiro da Câmara, Cristo Redentor",52.0,2.0,1.0,,
1882,1882,2593995785,322620.0,"Rua Ambrosina Soares dos Santos, Bessa",50.0,2.0,1.0,,58035-200
1883,1883,2545827843,850000.0,"Tambaú, João Pessoa",60.0,,,1.0,
1884,1884,2615540408,430000.0,"Rua Aposentado Cláudio de Santana, Água Fria",99.0,3.0,2.0,,
1885,1885,2576964537,452000.0,"Manaíra, João Pessoa",53.0,2.0,1.0,,
1886,1886,2637402577,350000.0,"Rua Doutor Hortêncio Osterne Carneiro, Bessa",63.0,2.0,1.0,,
1887,1887,2634706708,279900.0,"Rua Farmacêutico Antônio Leopoldo Batista, Jardim São Paulo",72.0,3.0,1.0,,58053-045
1888,1888,2629745337,399900.0,"Rua Bancário Clóvis Moreno Gondim, Bancários",92.0,4.0,1.0,,58051-400
1889,1889,2580470082,372000.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",48.0,2.0,1.0,,58037-050
1890,1890,2558398700,598000.0,"Avenida Índio Arabutan, Cabo Branco",95.0,1.0,1.0,,58045-000
1891,1891,2573911831,3000000.0,"Rua Abelardo da Silva Guimarães Barreto, Altiplano Cabo Branco",340.0,5.0,,,58046-095
